elev,shp,rie,elb,time,date
68.77,-6.05,666.0,8.57,45358.239,2023-10-03
65.46,-7.29,666.0,9.0,45358.259,2023-10-03
60.49,-6.51,666.0,6.58,45358.297,2023-10-03
57.62,-6.01,666.0,7.56,45358.328,2023-10-03
54.42,-5.69,666.0,4.69,45358.362,2023-10-03
52.21,-5.32,666.0,2.85,45358.396,2023-10-03
48.47,-7.36,666.0,3.18,45358.435,2023-10-03
47.18,-8.83,666.0,4.47,45358.462,2023-10-03
45.63,-9.56,666.0,11.84,45358.496,2023-10-03
43.37,-10.57,666.0,13.35,45358.53,2023-10-03
39.71,-11.5,666.0,11.51,45358.561,2023-10-03
37.11,-11.84,666.0,10.53,45358.598,2023-10-03
34.37,-11.89,666.0,9.11,45358.629,2023-10-03
32.5,-11.97,666.0,10.26,45358.661,2023-10-03
30.07,-11.82,666.0,8.91,45358.705,2023-10-03
28.09,-11.59,666.0,9.48,45358.73,2023-10-03
24.91,-11.13,666.0,8.26,45358.763,2023-10-03
22.7,-13.66,666.0,10.44,45358.798,2023-10-03
21.11,-15.14,666.0,11.62,45358.831,2023-10-03
19.11,-15.83,666.0,11.48,45358.862,2023-10-03
17.65,-15.76,666.0,11.49,45358.897,2023-10-03
16.2,-15.44,666.0,11.04,45358.93,2023-10-03
15.11,-14.82,666.0,10.66,45358.962,2023-10-03
14.3,-14.18,666.0,10.26,45359.006,2023-10-03
13.72,-13.48,666.0,10.0,45359.031,2023-10-03
13.29,-12.73,666.0,9.74,45359.066,2023-10-03
13.0,-12.06,666.0,9.58,45359.114,2023-10-03
12.85,-11.48,666.0,9.45,45359.135,2023-10-03
12.75,-10.99,666.0,9.27,45359.164,2023-10-03
12.7,-10.58,666.0,9.12,45359.197,2023-10-03
12.68,-10.25,666.0,8.99,45359.229,2023-10-03
12.78,-10.31,666.0,8.91,45359.261,2023-10-03
13.27,-10.9,666.0,8.91,45359.307,2023-10-03
13.79,-11.45,666.0,8.52,45359.326,2023-10-03
15.86,-13.36,666.0,9.91,45359.363,2023-10-03
17.65,-13.01,666.0,10.03,45359.399,2023-10-03
19.61,-11.04,666.0,10.16,45359.428,2023-10-03
23.0,-8.01,666.0,10.44,45359.463,2023-10-03
26.86,-5.08,666.0,12.22,45359.495,2023-10-03
32.32,-0.81,666.0,10.84,45359.53,2023-10-03
38.44,1.42,666.0,7.1,45359.561,2023-10-03
44.44,3.72,666.0,6.37,45359.608,2023-10-03
52.79,4.97,666.0,4.41,45359.631,2023-10-03
57.13,5.7,666.0,4.55,45359.662,2023-10-03
63.04,6.91,666.0,6.98,45359.697,2023-10-03
68.74,7.86,666.0,4.24,45359.73,2023-10-03
73.47,8.48,666.0,6.91,45359.76,2023-10-03
80.53,9.48,666.0,3.84,45359.796,2023-10-03
86.6,10.38,666.0,0.66,45359.831,2023-10-03
92.16,10.35,666.0,6.13,45359.865,2023-10-03
97.93,10.37,666.0,7.48,45359.908,2023-10-03
104.08,9.87,666.0,9.61,45359.929,2023-10-03
109.03,10.41,666.0,9.93,45359.964,2023-10-03
113.88,10.92,666.0,10.51,45359.996,2023-10-03
116.68,10.61,666.0,7.6,45360.031,2023-10-03
118.68,9.96,666.0,6.87,45360.065,2023-10-03
121.28,7.99,666.0,2.45,45360.1,2023-10-03
125.69,8.13,666.0,4.57,45360.129,2023-10-03
128.32,8.13,666.0,6.31,45360.161,2023-10-03
131.06,8.58,666.0,9.13,45360.197,2023-10-03
132.39,8.41,666.0,7.93,45360.228,2023-10-03
133.17,8.15,666.0,6.99,45360.26,2023-10-03
133.74,8.04,666.0,5.81,45360.301,2023-10-03
134.84,6.61,666.0,1.43,45360.33,2023-10-03
137.57,5.47,666.0,0.92,45360.367,2023-10-03
139.63,6.24,666.0,4.33,45360.399,2023-10-03
141.0,5.37,666.0,6.02,45360.429,2023-10-03
142.66,3.36,666.0,9.89,45360.461,2023-10-03
144.07,1.71,666.0,11.95,45360.497,2023-10-03
145.82,0.13,666.0,12.07,45360.527,2023-10-03
150.08,2.29,666.0,8.14,45360.565,2023-10-03
152.71,4.06,666.0,6.7,45360.596,2023-10-03
154.72,4.66,666.0,6.37,45360.632,2023-10-03
157.1,4.02,666.0,10.06,45360.674,2023-10-03
158.84,3.52,666.0,10.52,45360.694,2023-10-03
160.51,1.42,666.0,10.92,45360.73,2023-10-03
161.59,-0.54,666.0,12.63,45360.764,2023-10-03
162.85,-1.47,666.0,13.15,45360.801,2023-10-03
164.01,-1.75,666.0,13.12,45360.829,2023-10-03
165.02,-1.71,666.0,12.87,45360.861,2023-10-03
165.93,-1.19,666.0,12.62,45360.895,2023-10-03
166.56,-0.49,666.0,12.55,45360.929,2023-10-03
167.02,0.29,666.0,12.4,45360.96,2023-10-03
167.3,1.08,666.0,12.28,45360.997,2023-10-03
167.53,1.89,666.0,11.97,45361.033,2023-10-03
167.98,6.12,666.0,11.64,45361.062,2023-10-03
168.07,7.09,666.0,10.55,45361.098,2023-10-03
168.05,7.96,666.0,10.77,45361.129,2023-10-03
167.52,8.3,666.0,12.69,45361.163,2023-10-03
166.14,9.54,666.0,12.47,45361.196,2023-10-03
163.82,11.33,666.0,14.3,45361.229,2023-10-03
158.53,14.44,666.0,12.92,45361.263,2023-10-03
153.22,16.5,666.0,10.57,45361.295,2023-10-03
145.36,14.34,666.0,11.54,45361.327,2023-10-03
141.21,13.59,666.0,13.12,45361.363,2023-10-03
137.21,12.95,666.0,15.55,45361.398,2023-10-03
131.47,12.74,666.0,15.76,45361.431,2023-10-03
123.32,13.18,666.0,12.06,45361.462,2023-10-03
118.33,12.88,666.0,11.75,45361.497,2023-10-03
114.46,12.7,666.0,13.78,45361.527,2023-10-03
109.73,11.36,666.0,13.36,45361.561,2023-10-03
105.81,9.68,666.0,14.96,45361.594,2023-10-03
101.11,8.49,666.0,14.66,45361.63,2023-10-03
97.69,7.61,666.0,12.75,45361.662,2023-10-03
93.0,6.76,666.0,10.94,45361.696,2023-10-03
88.45,6.28,666.0,9.51,45361.739,2023-10-03
86.03,5.94,666.0,11.46,45361.761,2023-10-03
83.52,5.68,666.0,13.37,45361.794,2023-10-03
80.42,5.48,666.0,12.26,45361.83,2023-10-03
77.29,4.98,666.0,13.43,45361.862,2023-10-03
73.44,4.23,666.0,10.77,45361.896,2023-10-03
67.37,1.58,666.0,6.34,45361.93,2023-10-03
65.76,0.4,666.0,6.91,45361.96,2023-10-03
63.98,0.17,666.0,11.59,45361.995,2023-10-03
60.24,-0.27,666.0,8.81,45362.035,2023-10-03
57.58,-0.72,666.0,9.79,45362.06,2023-10-03
55.65,-0.07,666.0,14.58,45362.098,2023-10-03
53.0,-0.57,666.0,14.02,45362.129,2023-10-03
49.29,-1.73,666.0,16.95,45362.161,2023-10-03
45.3,-3.1,666.0,14.92,45362.197,2023-10-03
37.41,-5.78,666.0,4.95,45362.229,2023-10-03
38.74,-10.08,666.0,6.93,45362.264,2023-10-03
38.65,-13.17,666.0,9.2,45362.299,2023-10-03
37.9,-14.86,666.0,11.93,45362.327,2023-10-03
37.25,-15.97,666.0,15.18,45362.36,2023-10-03
36.36,-16.87,666.0,18.37,45362.397,2023-10-03
35.26,-17.56,666.0,19.99,45362.43,2023-10-03
33.17,-18.64,666.0,18.79,45362.459,2023-10-03
29.11,-19.21,666.0,15.28,45362.5,2023-10-03
25.14,-20.48,666.0,12.33,45362.531,2023-10-03
22.74,-21.14,666.0,13.27,45362.564,2023-10-03
21.18,-21.54,666.0,15.41,45362.6,2023-10-03
19.9,-21.75,666.0,15.79,45362.63,2023-10-03
18.97,-21.88,666.0,15.91,45362.66,2023-10-03
18.4,-21.72,666.0,15.97,45362.696,2023-10-03
17.89,-21.57,666.0,16.09,45362.731,2023-10-03
17.56,-21.49,666.0,16.67,45362.761,2023-10-03
18.03,-21.17,666.0,17.89,45362.801,2023-10-03
18.99,-21.15,666.0,19.51,45362.83,2023-10-03
19.7,-21.39,666.0,21.05,45362.86,2023-10-03
20.01,-20.77,666.0,21.67,45362.899,2023-10-03
19.71,-19.26,666.0,24.35,45362.926,2023-10-03
19.3,-17.53,666.0,24.3,45362.96,2023-10-03
18.82,-16.06,666.0,24.44,45362.997,2023-10-03
18.94,-15.06,666.0,25.09,45363.028,2023-10-03
18.86,-14.3,666.0,25.21,45363.061,2023-10-03
18.81,-13.79,666.0,25.25,45363.104,2023-10-03
18.85,-13.36,666.0,25.21,45363.132,2023-10-03
18.8,-12.98,666.0,24.44,45363.16,2023-10-03
18.64,-13.19,666.0,23.72,45363.197,2023-10-03
18.62,-13.54,666.0,23.19,45363.233,2023-10-03
18.62,-13.61,666.0,22.81,45363.262,2023-10-03
18.73,-13.56,666.0,22.63,45363.297,2023-10-03
18.78,-13.56,666.0,22.67,45363.329,2023-10-03
18.69,-13.66,666.0,22.63,45363.361,2023-10-03
18.57,-13.7,666.0,22.51,45363.405,2023-10-03
17.06,-14.8,666.0,20.73,45363.43,2023-10-03
15.9,-16.02,666.0,19.43,45363.46,2023-10-03
15.06,-16.98,666.0,18.37,45363.498,2023-10-03
14.59,-17.51,666.0,17.46,45363.528,2023-10-03
14.3,-17.79,666.0,16.65,45363.563,2023-10-03
14.18,-17.64,666.0,15.87,45363.597,2023-10-03
14.2,-18.2,666.0,15.78,45363.628,2023-10-03
14.52,-18.28,666.0,15.77,45363.659,2023-10-03
14.75,-18.18,666.0,16.56,45363.698,2023-10-03
14.82,-17.8,666.0,17.11,45363.729,2023-10-03
14.82,-17.33,666.0,17.1,45363.762,2023-10-03
14.72,-16.55,666.0,17.0,45363.797,2023-10-03
14.46,-15.37,666.0,16.5,45363.835,2023-10-03
14.2,-14.17,666.0,15.91,45363.869,2023-10-03
13.89,-12.89,666.0,15.26,45363.895,2023-10-03
13.63,-11.71,666.0,14.73,45363.93,2023-10-03
13.13,-9.56,666.0,13.38,45363.965,2023-10-03
12.76,-7.77,666.0,12.48,45363.997,2023-10-03
12.47,-6.42,666.0,11.81,45364.029,2023-10-03
12.28,-5.37,666.0,11.34,45364.064,2023-10-03
12.17,-4.65,666.0,11.11,45364.097,2023-10-03
12.09,-3.91,666.0,10.93,45364.129,2023-10-03
12.07,-3.27,666.0,10.8,45364.172,2023-10-03
12.06,-2.55,666.0,10.67,45364.194,2023-10-03
12.15,-2.11,666.0,10.71,45364.229,2023-10-03
12.23,-1.69,666.0,10.83,45364.263,2023-10-03
12.21,-0.66,666.0,10.74,45364.299,2023-10-03
12.17,0.8,666.0,10.51,45364.33,2023-10-03
12.06,2.53,666.0,10.14,45364.362,2023-10-03
11.96,4.51,666.0,9.76,45364.397,2023-10-03
