elev,shp,time,elb,rie
19.1,14.24,17:55:24:173,30.87,23.56
20.43,25.21,17:55:24:314,32.83,22.64
23.7,35.62,17:55:24:451,35.96,20.63
32.11,46.96,17:55:24:586,30.65,31.82
32.85,47.65,17:55:24:745,36.85,21.82
42.49,54.31,17:55:24:889,31.13,34.8
47.4,59.06,17:55:25:036,29.7,666.0
47.13,60.61,17:55:25:198,41.87,17.44
46.78,56.72,17:55:25:371,48.25,17.69
45.42,57.48,17:55:25:515,49.91,12.47
55.62,64.54,17:55:25:651,44.13,13.06
61.86,57.03,17:55:25:785,45.66,31.13
68.49,65.03,17:55:25:913,26.57,666.0
70.43,61.87,17:55:26:049,35.32,38.92
74.3,65.47,17:55:26:182,30.42,32.3
74.46,66.17,17:55:26:315,26.62,666.0
75.56,66.81,17:55:26:457,31.07,31.83
80.0,69.56,17:55:26:590,24.06,666.0
80.63,70.1,17:55:26:738,25.19,666.0
85.91,70.23,17:55:26:869,19.96,666.0
87.46,71.25,17:55:27:024,26.04,666.0
87.61,70.08,17:55:27:154,27.23,666.0
89.42,69.76,17:55:27:284,25.27,666.0
92.8,68.87,17:55:27:431,20.73,666.0
93.27,70.9,17:55:27:581,22.6,666.0
87.69,65.92,17:55:27:728,32.35,36.47
90.33,69.62,17:55:27:881,25.71,666.0
87.09,69.09,17:55:28:025,25.09,666.0
75.23,63.49,17:55:28:174,35.6,30.7
69.94,61.09,17:55:28:310,29.22,666.0
66.86,58.44,17:55:28:439,27.68,666.0
50.62,56.81,17:55:28:590,23.66,666.0
41.49,50.83,17:55:28:722,32.01,17.13
35.5,42.7,17:55:28:856,31.05,27.38
31.13,38.65,17:55:28:997,30.08,28.5
23.65,29.4,17:55:29:135,31.96,16.69
21.31,20.78,17:55:29:270,31.78,21.01
20.15,19.01,17:55:29:414,26.81,666.0
18.69,9.83,17:55:29:552,25.06,666.0
16.42,1.6,17:55:29:685,27.65,666.0
15.84,-3.29,17:55:29:827,26.93,666.0
15.82,-9.2,17:55:29:969,27.15,666.0
15.94,-13.61,17:55:30:112,27.11,666.0
16.1,-14.81,17:55:30:250,26.05,666.0
16.51,-17.21,17:55:30:392,26.67,666.0
16.39,-17.55,17:55:30:527,26.67,666.0
16.54,-17.44,17:55:30:660,26.76,666.0
16.59,-14.87,17:55:30:795,26.38,666.0
16.6,-10.35,17:55:30:942,26.27,666.0
16.93,-1.06,17:55:31:090,29.32,666.0
17.54,7.68,17:55:31:252,29.64,666.0
18.31,21.72,17:55:31:385,30.76,23.3
20.12,31.06,17:55:31:533,30.83,25.05
23.24,40.02,17:55:31:673,31.44,25.37
31.87,47.28,17:55:31:814,29.92,666.0
35.1,48.53,17:55:31:959,31.44,34.26
39.44,50.1,17:55:32:120,33.85,35.5
47.67,57.56,17:55:32:268,24.2,666.0
51.52,60.63,17:55:32:420,32.53,24.34
56.93,64.69,17:55:32:568,24.03,666.0
48.66,53.22,17:55:32:717,44.07,23.3
50.49,53.25,17:55:32:850,50.84,19.83
58.86,55.98,17:55:33:006,45.07,27.58
61.39,57.52,17:55:33:146,52.64,26.59
64.96,62.55,17:55:33:277,30.68,35.95
56.24,56.37,17:55:33:414,57.71,18.52
71.33,60.23,17:55:33:544,38.75,44.41
71.9,60.93,17:55:33:683,30.53,43.67
74.59,64.15,17:55:33:822,27.07,666.0
76.43,64.99,17:55:33:964,25.81,666.0
76.95,65.82,17:55:34:101,26.38,666.0
76.42,63.16,17:55:34:253,30.61,39.16
77.35,64.73,17:55:34:396,29.44,666.0
78.08,66.18,17:55:34:530,27.51,666.0
77.71,64.19,17:55:34:671,30.9,35.49
80.83,65.19,17:55:34:815,26.9,666.0
84.88,66.97,17:55:34:950,22.59,666.0
86.36,66.03,17:55:35:078,23.27,666.0
84.97,65.91,17:55:35:213,27.33,666.0
88.14,67.96,17:55:35:352,23.87,666.0
87.62,67.18,17:55:35:495,25.92,666.0
82.29,61.97,17:55:35:630,36.58,37.4
82.02,64.09,17:55:35:767,28.74,666.0
78.11,62.52,17:55:35:904,31.89,42.24
70.64,62.33,17:55:36:033,32.03,36.24
64.33,58.18,17:55:36:167,51.49,31.78
63.49,57.49,17:55:36:299,38.28,37.86
52.57,54.07,17:55:36:431,43.98,25.84
58.07,61.66,17:55:36:568,25.74,666.0
46.35,58.64,17:55:36:695,20.43,666.0
37.49,49.06,17:55:36:842,37.71,16.18
31.08,43.05,17:55:36:977,32.61,14.99
29.9,39.96,17:55:37:120,27.6,666.0
24.85,30.07,17:55:37:255,33.46,14.23
22.88,25.06,17:55:37:388,32.93,12.07
21.37,20.35,17:55:37:529,29.65,666.0
19.38,11.65,17:55:37:670,31.69,14.15
18.37,5.64,17:55:37:803,28.58,666.0
17.46,-3.8,17:55:37:950,28.57,666.0
17.9,-10.42,17:55:38:083,27.45,666.0
18.75,-13.48,17:55:38:219,28.27,666.0
19.28,-18.05,17:55:38:359,28.88,666.0
18.81,-19.31,17:55:38:498,27.25,666.0
18.81,-20.45,17:55:38:633,27.46,666.0
18.81,-19.63,17:55:38:779,27.59,666.0
18.82,-20.0,17:55:38:913,28.09,666.0
18.49,-16.77,17:55:39:051,30.48,19.41
17.77,-7.86,17:55:39:186,30.82,16.21
18.0,4.92,17:55:39:322,31.69,14.47
19.67,15.94,17:55:39:466,35.0,12.04
22.15,25.41,17:55:39:600,35.79,12.9
25.76,33.71,17:55:39:748,36.35,15.81
31.2,41.64,17:55:39:886,37.43,23.73
39.1,50.65,17:55:40:016,34.82,35.4
45.26,54.91,17:55:40:158,31.56,43.55
50.95,61.15,17:55:40:298,27.83,666.0
53.4,61.54,17:55:40:437,28.9,666.0
57.2,63.57,17:55:40:585,29.42,666.0
51.59,52.83,17:55:40:731,46.24,28.21
51.16,52.92,17:55:40:876,61.45,20.08
58.99,52.95,17:55:41:025,49.6,39.24
61.42,54.6,17:55:41:177,48.47,33.55
62.19,54.89,17:55:41:338,47.63,34.27
64.67,56.33,17:55:41:502,45.39,31.26
74.82,66.55,17:55:41:659,28.31,666.0
72.32,63.61,17:55:41:811,31.76,34.39
76.77,65.96,17:55:41:973,24.17,666.0
78.69,62.49,17:55:42:114,29.33,666.0
79.12,62.83,17:55:42:263,30.83,43.03
79.64,64.23,17:55:42:423,29.85,666.0
84.84,67.68,17:55:42:591,24.34,666.0
86.43,68.02,17:55:42:757,24.85,666.0
86.24,65.91,17:55:42:929,27.94,666.0
88.53,66.19,17:55:43:072,25.42,666.0
90.24,66.35,17:55:43:218,25.39,666.0
92.38,68.31,17:55:43:392,24.2,666.0
92.64,67.75,17:55:43:545,24.36,666.0
92.52,67.67,17:55:43:691,24.38,666.0
90.46,63.56,17:55:43:873,27.99,666.0
85.91,64.73,17:55:44:027,28.63,666.0
78.18,57.24,17:55:44:174,39.44,45.07
68.63,59.62,17:55:44:322,42.01,27.23
62.98,52.82,17:55:44:484,41.18,38.96
54.3,51.05,17:55:44:618,44.7,30.01
48.63,51.63,17:55:44:750,42.08,26.88
46.73,52.79,17:55:44:888,33.09,32.5
43.27,52.3,17:55:45:035,29.98,666.0
