elev,shp,time,elb,rie
83.49,46.76,14:59:37:911,13.47,666.0
84.34,53.76,14:59:38:033,8.69,666.0
83.75,56.4,14:59:38:158,11.82,666.0
83.34,59.91,14:59:38:280,13.67,666.0
82.28,62.19,14:59:38:403,13.77,666.0
77.45,62.54,14:59:38:519,20.45,666.0
79.32,67.72,14:59:38:634,11.61,666.0
72.15,70.78,14:59:38:762,21.59,666.0
66.99,72.85,14:59:38:882,30.46,-0.37
65.22,72.37,14:59:39:020,33.34,-0.57
69.64,71.66,14:59:39:146,24.99,666.0
74.52,67.49,14:59:39:268,19.83,666.0
78.29,66.63,14:59:39:393,12.74,666.0
78.79,58.81,14:59:39:512,21.08,666.0
81.87,55.4,14:59:39:634,19.27,666.0
84.04,51.7,14:59:39:761,14.37,666.0
84.71,44.94,14:59:39:886,11.36,666.0
83.62,38.77,14:59:40:017,16.15,666.0
84.37,33.63,14:59:40:141,18.2,666.0
85.18,28.74,14:59:40:258,14.72,666.0
84.9,23.36,14:59:40:375,13.56,666.0
85.55,16.85,14:59:40:497,10.81,666.0
84.7,12.55,14:59:40:620,12.86,666.0
83.96,7.2,14:59:40:751,12.82,666.0
83.94,3.2,14:59:40:884,12.52,666.0
82.9,0.05,14:59:41:006,12.63,666.0
81.73,-4.9,14:59:41:129,10.61,666.0
80.59,-8.58,14:59:41:251,14.88,666.0
81.88,-15.17,14:59:41:383,18.88,666.0
82.14,-15.4,14:59:41:499,8.78,666.0
81.68,-14.58,14:59:41:623,12.14,666.0
81.58,-14.66,14:59:41:747,15.08,666.0
81.9,-15.09,14:59:41:869,10.49,666.0
78.6,-21.12,14:59:41:986,37.74,-78.59
76.96,-4.03,14:59:42:116,13.09,666.0
76.84,-2.98,14:59:42:226,17.2,666.0
76.53,2.29,14:59:42:349,19.5,666.0
76.83,7.6,14:59:42:471,19.4,666.0
78.82,15.37,14:59:42:593,16.85,666.0
79.65,22.25,14:59:42:727,18.62,666.0
81.06,33.84,14:59:42:844,12.5,666.0
81.45,36.48,14:59:42:970,14.87,666.0
80.66,41.23,14:59:43:099,14.89,666.0
80.96,44.79,14:59:43:225,14.98,666.0
83.8,48.77,14:59:43:346,14.01,666.0
84.69,51.23,14:59:43:464,12.49,666.0
84.43,54.42,14:59:43:591,12.96,666.0
83.92,56.96,14:59:43:716,14.44,666.0
84.26,59.14,14:59:43:836,14.59,666.0
81.52,61.38,14:59:43:953,18.91,666.0
80.6,62.76,14:59:44:076,18.53,666.0
73.23,55.72,14:59:44:205,30.76,46.61
71.7,55.65,14:59:44:325,32.87,44.82
53.2,-82.58,14:59:44:457,27.36,666.0
53.01,-82.2,14:59:44:580,26.67,666.0
53.09,-82.25,14:59:44:699,26.82,666.0
53.16,-82.13,14:59:44:825,26.64,666.0
53.0,-82.29,14:59:44:952,26.48,666.0
52.74,-82.22,14:59:45:072,26.02,666.0
52.0,-81.7,14:59:45:197,24.85,666.0
50.67,-81.12,14:59:45:313,23.14,666.0
49.94,-80.01,14:59:45:433,22.6,666.0
49.55,-78.74,14:59:45:550,22.58,666.0
49.08,-77.85,14:59:45:670,22.12,666.0
47.8,-76.15,14:59:45:792,21.07,666.0
48.23,-3.17,14:59:45:909,67.95,132.29
82.63,23.3,14:59:46:026,15.6,666.0
82.82,20.35,14:59:46:147,10.74,666.0
83.23,17.15,14:59:46:274,11.42,666.0
81.83,10.18,14:59:46:413,13.23,666.0
81.84,7.97,14:59:46:544,12.51,666.0
82.22,3.52,14:59:46:677,10.2,666.0
82.14,-3.69,14:59:46:802,10.6,666.0
82.14,-9.21,14:59:46:926,12.36,666.0
82.27,-14.24,14:59:47:049,13.33,666.0
81.43,-11.19,14:59:47:175,18.67,666.0
81.32,-12.1,14:59:47:295,17.87,666.0
81.49,-12.42,14:59:47:415,16.54,666.0
82.01,-13.09,14:59:47:535,15.79,666.0
81.86,-12.68,14:59:47:652,16.5,666.0
77.5,-4.05,14:59:47:771,19.39,666.0
76.66,3.25,14:59:47:894,19.27,666.0
78.32,10.37,14:59:48:019,18.22,666.0
78.41,18.2,14:59:48:152,16.66,666.0
78.15,27.58,14:59:48:273,14.7,666.0
82.17,36.15,14:59:48:417,10.23,666.0
82.27,40.75,14:59:48:537,15.04,666.0
82.16,45.19,14:59:48:659,19.68,666.0
84.74,51.24,14:59:48:779,17.34,666.0
86.11,57.56,14:59:48:911,12.91,666.0
33.24,-26.31,14:59:49:031,113.89,-24.93
29.68,-27.72,14:59:49:148,115.4,-20.01
27.26,-29.46,14:59:49:262,114.99,-17.16
27.47,-31.73,14:59:49:388,116.9,-16.23
27.34,-32.7,14:59:49:523,117.05,-16.65
27.6,-33.1,14:59:49:646,118.33,-17.74
51.15,-79.36,14:59:49:767,144.23,-25.79
27.6,-33.7,14:59:49:879,117.3,-17.29
27.8,-33.82,14:59:50:005,117.2,-17.56
60.24,-29.44,14:59:50:131,121.33,-36.5
73.7,-73.19,14:59:50:257,60.94,6.77
51.6,-78.49,14:59:50:379,27.23,666.0
50.14,-78.28,14:59:50:502,24.88,666.0
49.18,-77.24,14:59:50:634,23.5,666.0
82.23,40.92,14:59:50:752,17.94,666.0
81.87,36.68,14:59:50:870,15.17,666.0
80.74,30.91,14:59:50:995,14.91,666.0
81.47,24.03,14:59:51:109,21.31,666.0
81.61,21.85,14:59:51:234,16.44,666.0
81.61,20.15,14:59:51:349,18.27,666.0
81.8,16.45,14:59:51:473,16.33,666.0
81.8,14.28,14:59:51:602,12.66,666.0
80.67,10.12,14:59:51:736,14.65,666.0
80.49,4.32,14:59:51:861,15.72,666.0
79.74,3.16,14:59:51:983,10.53,666.0
79.32,0.71,14:59:52:112,10.02,666.0
78.03,-12.58,14:59:52:232,32.07,-66.19
78.75,-17.9,14:59:52:347,18.04,666.0
78.6,-16.51,14:59:52:466,20.87,666.0
78.42,-16.6,14:59:52:596,22.93,666.0
76.67,-11.36,14:59:52:718,18.69,666.0
75.69,-7.2,14:59:52:836,21.08,666.0
74.83,4.66,14:59:52:955,14.82,666.0
75.64,8.49,14:59:53:086,18.48,666.0
77.84,15.93,14:59:53:219,17.06,666.0
78.92,22.73,14:59:53:349,17.22,666.0
80.62,26.06,14:59:53:477,22.91,666.0
83.91,35.52,14:59:53:594,13.56,666.0
83.96,37.38,14:59:53:718,20.13,666.0
83.51,40.13,14:59:53:835,19.59,666.0
84.39,47.77,14:59:53:967,16.73,666.0
85.34,50.98,14:59:54:093,13.87,666.0
85.9,54.92,14:59:54:232,14.23,666.0
86.71,62.21,14:59:54:349,8.18,666.0
86.1,63.23,14:59:54:473,12.82,666.0
85.95,63.84,14:59:54:601,20.6,666.0
79.39,65.32,14:59:54:726,22.47,666.0
77.36,62.55,14:59:54:848,23.54,666.0
70.07,65.94,14:59:54:983,30.08,16.02
77.9,64.8,14:59:55:126,22.12,666.0
76.87,62.6,14:59:55:273,23.16,666.0
75.41,63.77,14:59:55:416,24.34,666.0
75.16,63.39,14:59:55:541,20.91,666.0
74.83,56.41,14:59:55:673,31.47,49.32
80.92,60.5,14:59:55:827,18.99,666.0
82.57,47.8,14:59:55:962,29.8,666.0
84.26,48.25,14:59:56:097,22.73,666.0
84.19,43.25,14:59:56:235,18.02,666.0
84.01,35.04,14:59:56:366,18.0,666.0
83.97,25.18,14:59:56:503,19.67,666.0
82.39,19.61,14:59:56:634,14.93,666.0
81.33,14.69,14:59:56:766,12.05,666.0
80.14,7.96,14:59:56:904,14.34,666.0
79.26,-0.78,14:59:57:036,18.54,666.0
