elev,shp,time,elb,rie
17.65,-23.53,18:23:59:430,17.24,666.0
24.35,-16.78,18:23:59:553,17.41,666.0
33.58,-12.41,18:23:59:684,18.42,666.0
44.43,-8.35,18:23:59:807,17.22,666.0
54.57,-6.7,18:23:59:940,19.37,666.0
65.07,-6.18,18:24:00:080,17.63,666.0
76.19,-6.22,18:24:00:217,14.95,666.0
87.14,-10.47,18:24:00:350,11.51,666.0
97.49,-10.56,18:24:00:479,11.26,666.0
109.25,-8.95,18:24:00:613,15.75,666.0
119.33,-8.71,18:24:00:755,13.88,666.0
132.1,-6.88,18:24:00:895,13.19,666.0
138.67,-6.11,18:24:01:038,10.68,666.0
143.08,-5.14,18:24:01:175,15.5,666.0
147.53,-4.51,18:24:01:303,15.19,666.0
151.36,-3.48,18:24:01:437,17.14,666.0
154.84,0.79,18:24:01:574,18.56,666.0
161.87,16.08,18:24:01:705,11.11,666.0
165.81,18.15,18:24:01:840,13.69,666.0
167.6,28.4,18:24:01:961,10.33,666.0
165.76,23.18,18:24:02:088,13.24,666.0
156.54,8.0,18:24:02:225,17.2,666.0
151.05,-0.04,18:24:02:352,11.99,666.0
142.71,-5.89,18:24:02:476,18.03,666.0
135.19,-8.36,18:24:02:600,8.4,666.0
124.31,-7.74,18:24:02:722,17.27,666.0
114.64,-9.4,18:24:02:863,7.22,666.0
95.24,-7.66,18:24:03:003,6.35,666.0
84.17,-8.5,18:24:03:124,8.74,666.0
68.18,-7.49,18:24:03:245,6.82,666.0
55.04,-10.75,18:24:03:370,11.62,666.0
43.78,-12.27,18:24:03:499,7.62,666.0
36.35,-15.9,18:24:03:623,11.55,666.0
27.94,-21.62,18:24:03:755,7.24,666.0
23.26,-25.81,18:24:03:881,10.81,666.0
20.06,-29.8,18:24:04:008,9.45,666.0
18.12,-31.05,18:24:04:124,11.29,666.0
17.4,-30.37,18:24:04:248,14.33,666.0
19.63,-24.84,18:24:04:373,15.48,666.0
23.95,-20.5,18:24:04:503,16.43,666.0
36.38,-12.11,18:24:04:637,18.01,666.0
43.54,-10.57,18:24:04:764,19.67,666.0
54.63,-9.22,18:24:04:892,19.07,666.0
67.2,-7.36,18:24:05:017,17.64,666.0
76.09,-7.79,18:24:05:128,11.33,666.0
82.94,-7.9,18:24:05:257,16.66,666.0
96.37,-6.01,18:24:05:397,8.84,666.0
105.36,-6.48,18:24:05:531,9.19,666.0
110.65,-5.78,18:24:05:655,10.9,666.0
119.68,-4.88,18:24:05:776,9.64,666.0
130.07,-4.61,18:24:05:911,13.1,666.0
134.29,-5.4,18:24:06:045,15.42,666.0
139.02,-5.08,18:24:06:171,15.16,666.0
144.16,-2.21,18:24:06:303,13.74,666.0
149.13,-0.28,18:24:06:439,17.16,666.0
154.5,4.23,18:24:06:568,17.97,666.0
163.51,17.11,18:24:06:708,11.02,666.0
166.63,38.75,18:24:06:840,3.35,666.0
165.61,52.23,18:24:06:975,11.17,666.0
163.17,40.14,18:24:07:094,10.39,666.0
155.84,25.71,18:24:07:225,15.13,666.0
148.0,14.75,18:24:07:356,9.15,666.0
138.92,5.26,18:24:07:486,9.26,666.0
124.35,-1.23,18:24:07:624,15.72,666.0
115.33,-5.07,18:24:07:759,10.18,666.0
101.97,-6.09,18:24:07:890,10.54,666.0
90.49,-8.75,18:24:08:033,7.67,666.0
73.01,-10.7,18:24:08:173,7.6,666.0
62.9,-12.05,18:24:08:303,10.37,666.0
52.63,-12.0,18:24:08:438,7.84,666.0
44.24,-14.13,18:24:08:564,7.79,666.0
33.3,-17.65,18:24:08:687,3.86,666.0
24.81,-21.95,18:24:08:823,9.6,666.0
18.26,-24.22,18:24:08:946,10.75,666.0
14.52,-26.71,18:24:09:074,14.48,666.0
12.33,-26.79,18:24:09:212,14.98,666.0
12.1,-23.67,18:24:09:338,16.54,666.0
13.73,-18.68,18:24:09:463,16.25,666.0
19.89,-14.06,18:24:09:593,17.9,666.0
30.72,-13.18,18:24:09:730,26.35,666.0
44.6,-11.34,18:24:09:872,17.01,666.0
60.6,-8.1,18:24:10:008,13.7,666.0
73.23,-7.4,18:24:10:159,11.92,666.0
87.03,-6.6,18:24:10:308,13.11,666.0
98.09,-3.6,18:24:10:437,14.87,666.0
108.1,-2.1,18:24:10:568,9.06,666.0
119.44,-0.33,18:24:10:700,12.14,666.0
128.34,0.61,18:24:10:843,9.26,666.0
134.07,-0.71,18:24:10:969,15.54,666.0
139.29,-2.16,18:24:11:101,12.24,666.0
147.63,0.37,18:24:11:239,17.65,666.0
154.13,5.43,18:24:11:373,12.4,666.0
160.84,21.03,18:24:11:503,9.4,666.0
163.19,32.93,18:24:11:634,12.72,666.0
165.98,45.56,18:24:11:763,13.51,666.0
165.79,43.16,18:24:11:887,10.97,666.0
160.23,30.43,18:24:12:022,11.68,666.0
149.53,13.45,18:24:12:165,12.97,666.0
139.5,5.03,18:24:12:307,10.76,666.0
124.46,-1.58,18:24:12:436,11.71,666.0
115.62,-7.58,18:24:12:559,10.56,666.0
102.93,-13.69,18:24:12:680,7.84,666.0
89.55,-15.07,18:24:12:805,9.5,666.0
76.94,-17.49,18:24:12:934,4.78,666.0
62.25,-20.85,18:24:13:072,6.73,666.0
48.04,-22.96,18:24:13:206,11.62,666.0
40.06,-24.71,18:24:13:335,5.86,666.0
31.66,-29.96,18:24:13:457,6.31,666.0
23.81,-33.15,18:24:13:578,8.83,666.0
17.5,-33.76,18:24:13:700,11.88,666.0
15.72,-33.66,18:24:13:822,13.4,666.0
15.56,-32.59,18:24:13:949,13.74,666.0
17.36,-31.21,18:24:14:084,15.18,666.0
22.71,-25.27,18:24:14:212,16.07,666.0
32.94,-18.59,18:24:14:342,18.15,666.0
43.64,-13.82,18:24:14:491,19.18,666.0
52.58,-12.48,18:24:14:621,23.86,666.0
62.77,-10.48,18:24:14:741,12.81,666.0
71.76,-9.01,18:24:14:867,11.1,666.0
74.67,-8.88,18:24:14:998,12.71,666.0
78.22,-8.91,18:24:15:135,14.5,666.0
83.22,-10.34,18:24:15:263,14.11,666.0
86.39,-10.73,18:24:15:386,13.74,666.0
90.07,-10.75,18:24:15:517,14.69,666.0
96.1,-9.67,18:24:15:646,16.64,666.0
107.6,-8.07,18:24:15:774,7.8,666.0
118.73,-6.93,18:24:15:902,5.06,666.0
123.91,-6.06,18:24:16:037,14.73,666.0
132.29,-4.24,18:24:16:165,12.14,666.0
134.49,-3.7,18:24:16:291,15.97,666.0
140.44,-2.49,18:24:16:414,11.58,666.0
144.76,-1.63,18:24:16:541,14.54,666.0
149.41,0.25,18:24:16:671,15.83,666.0
152.63,2.86,18:24:16:800,15.85,666.0
155.07,8.55,18:24:16:946,15.2,666.0
155.14,9.8,18:24:17:075,12.82,666.0
153.81,5.75,18:24:17:203,11.41,666.0
146.04,0.29,18:24:17:346,8.49,666.0
136.09,-2.92,18:24:17:473,11.27,666.0
120.97,-6.09,18:24:17:607,5.18,666.0
105.4,-8.96,18:24:17:740,8.94,666.0
92.86,-13.14,18:24:17:879,13.21,666.0
83.28,-15.11,18:24:18:005,4.78,666.0
74.19,-15.98,18:24:18:125,4.04,666.0
62.45,-17.55,18:24:18:250,6.93,666.0
52.69,-18.85,18:24:18:371,8.96,666.0
42.72,-20.1,18:24:18:502,6.24,666.0
35.03,-22.37,18:24:18:623,8.08,666.0
25.49,-23.51,18:24:18:768,8.8,666.0
17.67,-23.29,18:24:18:905,11.98,666.0
14.9,-22.87,18:24:19:035,13.18,666.0
15.2,-22.36,18:24:19:159,14.39,666.0
21.06,-22.05,18:24:19:285,17.7,666.0
31.54,-21.44,18:24:19:413,24.0,666.0
42.04,-18.74,18:24:19:535,17.3,666.0
50.62,-15.99,18:24:19:673,16.07,666.0
60.44,-13.81,18:24:19:798,17.61,666.0
69.56,-12.08,18:24:19:915,11.43,666.0
78.79,-10.01,18:24:20:038,11.91,666.0
86.13,-9.83,18:24:20:159,13.09,666.0
96.12,-9.02,18:24:20:289,15.29,666.0
104.04,-7.64,18:24:20:407,13.59,666.0
111.69,-8.26,18:24:20:532,14.43,666.0
119.85,-7.6,18:24:20:691,15.37,666.0
127.45,-6.8,18:24:20:837,6.26,666.0
132.54,-4.75,18:24:20:974,13.22,666.0
136.83,-4.71,18:24:21:112,13.06,666.0
140.68,-4.94,18:24:21:241,15.92,666.0
144.68,-4.49,18:24:21:372,16.15,666.0
148.01,-3.73,18:24:21:496,16.26,666.0
152.29,-3.09,18:24:21:633,13.27,666.0
157.12,0.85,18:24:21:773,16.26,666.0
159.14,8.52,18:24:21:891,19.11,666.0
159.4,16.64,18:24:22:015,17.83,666.0
159.0,17.1,18:24:22:146,14.79,666.0
154.9,10.67,18:24:22:274,14.37,666.0
149.0,4.78,18:24:22:403,10.22,666.0
142.26,2.49,18:24:22:540,5.94,666.0
134.96,-1.6,18:24:22:671,10.78,666.0
124.77,-2.53,18:24:22:790,11.81,666.0
115.01,-6.77,18:24:22:913,3.71,666.0
97.35,-10.98,18:24:23:042,8.11,666.0
85.35,-13.12,18:24:23:160,11.71,666.0
70.76,-15.75,18:24:23:286,9.54,666.0
59.33,-16.89,18:24:23:415,9.28,666.0
50.13,-18.12,18:24:23:547,9.25,666.0
42.11,-19.58,18:24:23:668,5.13,666.0
31.27,-21.02,18:24:23:802,5.83,666.0
23.67,-24.52,18:24:23:948,8.82,666.0
18.55,-33.54,18:24:24:078,13.3,666.0
16.86,-35.31,18:24:24:202,13.96,666.0
16.07,-34.27,18:24:24:344,15.49,666.0
18.24,-28.28,18:24:24:482,16.41,666.0
23.49,-20.47,18:24:24:614,18.74,666.0
33.25,-12.79,18:24:24:738,22.41,666.0
43.36,-10.51,18:24:24:865,19.39,666.0
50.56,-9.11,18:24:24:993,18.48,666.0
61.03,-8.36,18:24:25:124,15.53,666.0
70.56,-7.4,18:24:25:245,16.08,666.0
78.38,-6.83,18:24:25:384,15.58,666.0
87.57,-6.99,18:24:25:519,15.29,666.0
98.9,-5.52,18:24:25:646,10.07,666.0
108.78,-5.84,18:24:25:780,8.35,666.0
112.07,-4.49,18:24:25:901,17.06,666.0
119.32,-4.17,18:24:26:034,17.57,666.0
125.5,-4.01,18:24:26:154,10.23,666.0
131.02,-2.07,18:24:26:277,14.25,666.0
135.38,-0.92,18:24:26:408,14.69,666.0
139.67,0.52,18:24:26:541,14.98,666.0
143.93,2.25,18:24:26:666,19.92,666.0
146.61,7.82,18:24:26:798,17.65,666.0
150.69,12.14,18:24:26:929,15.23,666.0
157.69,20.59,18:24:27:054,11.05,666.0
158.29,27.68,18:24:27:180,15.5,666.0
158.83,30.83,18:24:27:326,14.72,666.0
152.37,22.18,18:24:27:455,16.77,666.0
147.62,16.43,18:24:27:574,15.47,666.0
141.71,8.46,18:24:27:701,7.12,666.0
135.35,4.09,18:24:27:826,12.14,666.0
121.39,-1.22,18:24:27:950,7.25,666.0
105.49,-7.29,18:24:28:074,8.7,666.0
91.32,-10.33,18:24:28:201,10.4,666.0
76.02,-11.74,18:24:28:332,8.54,666.0
62.81,-14.93,18:24:28:471,7.41,666.0
54.7,-16.57,18:24:28:592,8.59,666.0
45.09,-16.89,18:24:28:714,5.88,666.0
35.58,-17.93,18:24:28:840,7.34,666.0
27.58,-18.5,18:24:28:967,9.19,666.0
22.55,-21.86,18:24:29:093,12.42,666.0
19.12,-26.06,18:24:29:224,13.63,666.0
15.71,-29.58,18:24:29:355,16.39,666.0
14.31,-30.86,18:24:29:486,17.87,666.0
14.71,-29.13,18:24:29:604,19.42,666.0
15.97,-26.93,18:24:29:734,20.36,666.0
19.5,-22.58,18:24:29:860,21.11,666.0
22.55,-19.03,18:24:29:983,23.55,666.0
28.88,-12.8,18:24:30:112,23.49,666.0
36.14,-11.47,18:24:30:253,19.36,666.0
45.86,-10.06,18:24:30:374,18.43,666.0
55.72,-9.24,18:24:30:509,16.67,666.0
67.12,-7.76,18:24:30:638,12.99,666.0
74.47,-6.05,18:24:30:766,11.45,666.0
83.39,-6.58,18:24:30:891,11.77,666.0
94.55,-6.82,18:24:31:016,9.35,666.0
103.86,-8.08,18:24:31:148,12.8,666.0
112.09,-10.64,18:24:31:276,10.25,666.0
121.34,-12.08,18:24:31:404,10.36,666.0
129.88,-12.51,18:24:31:537,14.28,666.0
133.4,-10.69,18:24:31:658,13.16,666.0
140.77,-7.39,18:24:31:775,16.33,666.0
146.2,-4.04,18:24:31:904,17.47,666.0
150.72,0.29,18:24:32:031,12.9,666.0
157.74,11.96,18:24:32:160,13.3,666.0
161.11,23.62,18:24:32:296,16.17,666.0
163.71,39.09,18:24:32:429,14.8,666.0
163.38,40.34,18:24:32:564,13.13,666.0
159.13,25.58,18:24:32:696,15.19,666.0
150.69,9.6,18:24:32:846,13.96,666.0
140.29,2.52,18:24:32:973,7.06,666.0
128.62,1.05,18:24:33:109,11.9,666.0
115.16,-5.07,18:24:33:233,7.0,666.0
101.5,-7.87,18:24:33:357,10.73,666.0
89.98,-9.54,18:24:33:484,8.53,666.0
76.74,-10.95,18:24:33:614,4.74,666.0
64.55,-15.54,18:24:33:743,8.3,666.0
54.7,-18.62,18:24:33:871,10.27,666.0
47.27,-18.94,18:24:34:005,10.01,666.0
39.73,-21.01,18:24:34:133,7.45,666.0
33.09,-20.86,18:24:34:267,11.33,666.0
28.29,-21.17,18:24:34:390,10.37,666.0
20.8,-22.83,18:24:34:516,12.63,666.0
16.44,-26.03,18:24:34:648,15.36,666.0
12.89,-27.31,18:24:34:789,16.87,666.0
12.21,-28.52,18:24:34:929,16.61,666.0
13.41,-28.52,18:24:35:063,18.69,666.0
17.62,-22.58,18:24:35:194,20.97,666.0
24.73,-15.97,18:24:35:313,22.18,666.0
37.59,-12.39,18:24:35:437,18.57,666.0
44.94,-12.06,18:24:35:555,15.0,666.0
55.46,-10.24,18:24:35:675,16.38,666.0
66.93,-8.93,18:24:35:803,18.82,666.0
78.35,-7.78,18:24:35:934,14.72,666.0
85.46,-7.6,18:24:36:057,14.19,666.0
92.49,-7.52,18:24:36:179,17.41,666.0
106.89,-6.73,18:24:36:301,7.24,666.0
113.73,-8.7,18:24:36:437,10.14,666.0
121.9,-7.3,18:24:36:557,11.15,666.0
133.27,-8.71,18:24:36:692,8.63,666.0
139.28,-8.92,18:24:36:827,15.35,666.0
146.61,-7.33,18:24:36:957,20.55,666.0
153.6,-3.92,18:24:37:084,20.38,666.0
159.72,4.87,18:24:37:214,13.98,666.0
162.61,24.89,18:24:37:343,13.73,666.0
163.88,24.07,18:24:37:475,15.62,666.0
162.09,19.3,18:24:37:606,12.64,666.0
157.29,11.17,18:24:37:741,11.09,666.0
143.76,1.74,18:24:37:869,11.31,666.0
134.05,-6.16,18:24:38:009,10.94,666.0
119.98,-12.87,18:24:38:142,6.82,666.0
108.9,-14.03,18:24:38:265,8.46,666.0
99.31,-15.65,18:24:38:394,10.5,666.0
84.89,-18.11,18:24:38:524,5.51,666.0
69.82,-20.02,18:24:38:649,2.59,666.0
56.0,-22.98,18:24:38:783,6.22,666.0
44.5,-25.51,18:24:38:908,4.88,666.0
38.12,-27.61,18:24:39:037,2.77,666.0
29.84,-30.33,18:24:39:178,9.62,666.0
24.69,-31.55,18:24:39:309,8.61,666.0
18.24,-34.17,18:24:39:447,12.92,666.0
13.13,-35.43,18:24:39:571,14.88,666.0
12.12,-36.45,18:24:39:704,16.01,666.0
12.04,-35.83,18:24:39:841,16.66,666.0
12.94,-33.37,18:24:39:965,18.05,666.0
18.65,-28.5,18:24:40:116,18.67,666.0
26.52,-20.67,18:24:40:241,18.08,666.0
36.39,-15.39,18:24:40:369,17.04,666.0
44.11,-14.05,18:24:40:496,16.66,666.0
54.8,-14.9,18:24:40:620,19.31,666.0
66.78,-14.64,18:24:40:747,17.23,666.0
78.07,-14.38,18:24:40:880,14.37,666.0
88.68,-14.7,18:24:41:008,12.95,666.0
96.69,-16.2,18:24:41:134,17.48,666.0
105.89,-16.21,18:24:41:259,12.99,666.0
114.64,-16.45,18:24:41:387,11.51,666.0
118.8,-16.66,18:24:41:522,17.78,666.0
126.01,-15.3,18:24:41:656,21.85,666.0
132.34,-14.56,18:24:41:799,18.36,666.0
138.05,-13.04,18:24:41:922,17.8,666.0
144.36,-8.58,18:24:42:049,22.61,666.0
149.63,-3.45,18:24:42:181,20.41,666.0
152.22,2.02,18:24:42:306,21.25,666.0
152.77,10.27,18:24:42:442,21.0,666.0
153.97,15.61,18:24:42:581,20.97,666.0
153.98,15.64,18:24:42:718,18.7,666.0
152.89,5.32,18:24:42:853,21.33,666.0
143.31,-6.12,18:24:42:976,10.1,666.0
134.17,-12.49,18:24:43:100,15.57,666.0
119.32,-16.01,18:24:43:235,10.11,666.0
102.05,-17.12,18:24:43:375,9.56,666.0
85.95,-16.95,18:24:43:504,10.29,666.0
68.03,-17.43,18:24:43:638,2.67,666.0
57.19,-21.0,18:24:43:761,9.58,666.0
46.98,-26.46,18:24:43:894,9.13,666.0
37.94,-27.98,18:24:44:013,3.94,666.0
29.36,-30.73,18:24:44:137,11.27,666.0
21.8,-30.95,18:24:44:267,10.82,666.0
16.95,-31.97,18:24:44:390,13.29,666.0
14.98,-34.61,18:24:44:519,15.85,666.0
14.27,-34.84,18:24:44:656,16.05,666.0
15.83,-31.34,18:24:44:782,17.47,666.0
20.67,-25.15,18:24:44:906,17.45,666.0
26.15,-19.14,18:24:45:037,18.26,666.0
31.44,-16.94,18:24:45:154,19.86,666.0
38.11,-16.41,18:24:45:279,17.04,666.0
46.13,-15.57,18:24:45:406,18.25,666.0
54.52,-14.62,18:24:45:540,20.05,666.0
64.52,-13.62,18:24:45:684,16.23,666.0
75.57,-9.84,18:24:45:817,15.71,666.0
86.09,-7.16,18:24:45:962,15.68,666.0
97.76,-5.42,18:24:46:094,13.88,666.0
107.63,-3.19,18:24:46:233,17.49,666.0
115.53,-4.33,18:24:46:364,15.42,666.0
124.47,-5.35,18:24:46:498,12.34,666.0
130.69,-5.16,18:24:46:626,15.58,666.0
135.77,-5.42,18:24:46:761,18.65,666.0
143.37,-3.01,18:24:46:886,15.01,666.0
150.89,0.34,18:24:47:006,21.78,666.0
153.42,5.88,18:24:47:136,19.17,666.0
155.78,13.1,18:24:47:272,18.29,666.0
157.67,16.99,18:24:47:399,15.99,666.0
157.18,14.55,18:24:47:529,15.47,666.0
151.11,4.1,18:24:47:668,13.71,666.0
143.04,-1.4,18:24:47:816,5.31,666.0
130.39,-2.7,18:24:47:942,9.91,666.0
113.69,-6.34,18:24:48:067,9.63,666.0
102.8,-7.87,18:24:48:204,2.82,666.0
88.91,-8.37,18:24:48:327,2.9,666.0
71.55,-10.0,18:24:48:459,8.95,666.0
57.25,-14.71,18:24:48:595,10.73,666.0
47.11,-18.78,18:24:48:722,8.3,666.0
37.81,-18.86,18:24:48:845,5.84,666.0
28.71,-22.12,18:24:48:972,10.95,666.0
22.77,-23.93,18:24:49:102,10.59,666.0
19.13,-25.77,18:24:49:232,12.28,666.0
16.73,-27.62,18:24:49:355,13.71,666.0
14.77,-28.39,18:24:49:499,15.33,666.0
15.35,-23.83,18:24:49:640,16.24,666.0
17.93,-23.34,18:24:49:769,17.06,666.0
20.83,-20.81,18:24:49:908,16.89,666.0
27.08,-17.17,18:24:50:045,19.17,666.0
36.16,-12.61,18:24:50:165,18.86,666.0
47.6,-10.93,18:24:50:302,18.45,666.0
55.9,-9.28,18:24:50:435,17.14,666.0
67.44,-7.19,18:24:50:559,17.54,666.0
79.82,-7.19,18:24:50:687,12.01,666.0
90.48,-9.55,18:24:50:819,21.2,666.0
104.18,-6.99,18:24:50:945,16.38,666.0
111.97,-4.94,18:24:51:077,15.68,666.0
122.75,-4.55,18:24:51:203,8.03,666.0
132.12,-3.42,18:24:51:335,15.61,666.0
142.82,-4.48,18:24:51:467,8.29,666.0
147.74,-2.55,18:24:51:604,20.52,666.0
153.56,2.6,18:24:51:740,15.12,666.0
155.37,9.03,18:24:51:864,17.58,666.0
158.64,20.09,18:24:51:990,16.07,666.0
161.95,28.51,18:24:52:115,12.13,666.0
158.81,19.66,18:24:52:250,12.91,666.0
152.67,8.97,18:24:52:387,8.1,666.0
143.13,3.02,18:24:52:509,6.81,666.0
131.28,-1.06,18:24:52:635,16.31,666.0
111.86,-10.12,18:24:52:766,12.21,666.0
99.12,-16.91,18:24:52:908,6.58,666.0
81.37,-24.0,18:24:53:053,18.27,666.0
72.02,-26.78,18:24:53:181,11.26,666.0
63.78,-30.85,18:24:53:306,7.46,666.0
54.01,-32.56,18:24:53:442,7.75,666.0
44.42,-32.11,18:24:53:579,4.23,666.0
34.07,-32.38,18:24:53:707,8.22,666.0
25.09,-30.33,18:24:53:839,11.12,666.0
20.21,-33.81,18:24:53:972,12.91,666.0
18.97,-35.82,18:24:54:106,13.4,666.0
18.86,-35.58,18:24:54:254,15.42,666.0
19.07,-34.11,18:24:54:378,15.55,666.0
19.46,-33.35,18:24:54:509,16.58,666.0
19.86,-31.3,18:24:54:638,16.02,666.0
19.98,-30.39,18:24:54:774,16.18,666.0
19.96,-30.12,18:24:54:913,16.26,666.0
20.05,-29.39,18:24:55:055,15.39,666.0
20.1,-29.22,18:24:55:186,15.32,666.0
20.32,-29.27,18:24:55:323,15.06,666.0
20.18,-28.72,18:24:55:458,14.77,666.0
20.14,-29.32,18:24:55:594,14.56,666.0
20.04,-28.69,18:24:55:718,14.5,666.0
20.01,-29.05,18:24:55:866,14.68,666.0
20.1,-30.07,18:24:56:005,14.96,666.0
20.27,-30.11,18:24:56:177,15.04,666.0
20.1,-29.86,18:24:56:306,15.55,666.0
20.45,-30.36,18:24:56:456,15.47,666.0
20.41,-30.21,18:24:56:611,15.43,666.0
20.34,-29.91,18:24:56:750,15.52,666.0
20.27,-29.93,18:24:56:887,15.02,666.0
20.29,-30.34,18:24:57:025,15.11,666.0
20.35,-30.41,18:24:57:171,15.3,666.0
20.37,-30.5,18:24:57:304,15.14,666.0
20.32,-30.63,18:24:57:422,15.13,666.0
20.37,-30.15,18:24:57:568,14.99,666.0
20.12,-30.14,18:24:57:712,14.97,666.0
20.2,-30.55,18:24:57:838,15.07,666.0
20.21,-30.44,18:24:57:970,15.07,666.0
19.99,-29.63,18:24:58:094,15.2,666.0
